,query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed
2952,2953,xtorres@example.com,5411791976,Account Suspension,Unjustified account suspension request.,Closed,2025-04-15,2025-04-17
2953,2954,megan13@example.org,1327116706,Technical Support,Slow performance during peak hours.,Closed,2025-07-26,2025-07-27
2954,2955,sarathompson@example.com,3492554839,Payment Failure,Charged twice for one payment.,Closed,2025-07-16,2025-07-18
2955,2956,christopher28@example.net,2802736823,UI Feedback,Font inconsistent across pages.,Closed,2025-05-24,2025-05-25
2956,2957,gillnathaniel@example.com,819924560,Login Issue,Unable to login with correct credentials.,Closed,2025-04-04,2025-04-05
2957,2958,tammyclark@example.com,7813431652,Account Suspension,Need reason for my suspension.,Closed,2025-04-19,2025-04-26
2958,2959,msandoval@example.org,6297766138,Payment Failure,Payment success mail delayed.,Closed,2025-07-18,2025-07-19
2959,2960,tfreeman@example.org,5109878577,Bug Report,Form validation not working properly.,Closed,2025-06-24,2025-07-05
2960,2961,alvaradosherry@example.com,7160335809,Bug Report,Search bar resets randomly.,Closed,2025-03-06,2025-03-09
2961,2962,shepardjerry@example.com,657312197,Data Export,Need JSON export option.,Closed,2025-06-08,2025-06-13
2962,2963,mark95@example.org,8283084824,Login Issue,Captcha keeps looping during login.,Closed,2025-05-12,2025-05-13
2963,2964,dramirez@example.com,378109181,Payment Failure,UPI transaction timed out.,Closed,2025-07-16,2025-07-21
2964,2965,anthony40@example.net,7353846991,Account Suspension,Got a warning mail I don’t understand.,Closed,2025-06-21,2025-07-02
2965,2966,robert11@example.org,8051451898,Bug Report,Check/uncheck box not saving state.,Closed,2025-03-29,2025-03-30
2966,2967,kirkcampbell@example.net,2558023068,Billing Problem,Refund not credited after 7 days.,Closed,2025-06-23,2025-06-24
2967,2968,melissa33@example.org,4044807450,Feature Request,Request feature to duplicate projects.,Closed,2025-07-03,2025-07-04
2968,2969,susan18@example.com,4461919223,Account Suspension,Account banned during payment process.,Closed,2025-03-06,2025-03-07
2969,2970,carlwillis@example.org,134116575,Subscription Cancellation,Cannot downgrade before cancel.,Closed,2025-06-15,2025-06-16
2970,2971,taylormary@example.com,7096654446,Feature Request,Request feature to duplicate projects.,Closed,2025-04-21,2025-04-25
2971,2972,rachael39@example.org,7277557900,Feature Request,Add folder structure to organize data.,Closed,2025-07-06,2025-07-11
2972,2973,elizabeth87@example.org,5720356971,Account Suspension,Appeal submitted but no response yet.,Closed,2025-06-13,2025-06-15
2973,2974,tuckerkimberly@example.org,7535610251,Account Suspension,Suspension mail was too vague.,Closed,2025-05-22,2025-05-27
2974,2975,mullinsrebecca@example.org,2803891223,Payment Failure,3D secure failed mid-payment.,Closed,2025-02-09,2025-02-23
2975,2976,umiller@example.org,5331192988,Login Issue,Two-factor authentication is not sending code.,Closed,2025-04-30,2025-05-10
2976,2977,richard80@example.net,7274224107,Account Suspension,Need help lifting restrictions.,Closed,2025-05-13,2025-05-15
2977,2978,wardchristopher@example.org,6633814911,Payment Failure,Need confirmation after retry.,Closed,2025-07-15,2025-07-16
2978,2979,fray@example.com,7029642683,Technical Support,Live chat not launching.,Closed,2025-03-22,2025-03-23
2979,2980,brianking@example.org,9947964730,UI Feedback,Error messages not clear enough.,Closed,2025-04-11,2025-04-13
2980,2981,ggomez@example.net,8529248392,Login Issue,Account locked after failed attempts.,Closed,2025-06-12,2025-06-18
2981,2982,ryan05@example.org,1882457305,Account Suspension,Account banned during payment process.,Closed,2025-03-29,2025-03-30
2982,2983,smithmichael@example.net,8598508179,Data Export,Export email not received.,Closed,2025-06-01,2025-06-04
2983,2984,donaldwerner@example.com,4964842059,Bug Report,Color scheme inconsistent.,Closed,2025-07-02,2025-07-15
2984,2985,nquinn@example.com,6437437696,UI Feedback,Filter section takes too much space.,Closed,2025-04-04,2025-04-05
2985,2986,kelly00@example.org,9933995511,Account Suspension,Received policy violation but unclear why.,Closed,2025-05-25,2025-06-01
2986,2987,michaelflores@example.net,9617448642,Bug Report,Filter not retaining after refresh.,Closed,2025-02-20,2025-02-22
2987,2988,ryanstanley@example.org,5813875542,UI Feedback,Tooltips not displaying on hover.,Closed,2025-04-10,2025-04-21
2988,2989,dnorris@example.org,9392519874,Account Suspension,Unjustified account suspension request.,Closed,2025-01-29,2025-01-30
2989,2990,hhill@example.org,9299653714,Login Issue,Redirect loop after logging in.,Closed,2025-07-19,2025-07-30
2990,2991,rmills@example.org,2824184865,Account Suspension,Need clarification on temporary lockout.,Closed,2025-03-03,2025-03-05
2991,2992,melanierowland@example.org,9319877217,Data Export,Export email not received.,Closed,2025-06-02,2025-06-09
2992,2993,jillian42@example.com,3163191963,Feature Request,Request feature to duplicate projects.,Closed,2025-05-13,2025-05-15
2993,2994,kevinsavage@example.net,3773509216,Data Export,Fields are missing in exported report.,Closed,2025-07-13,2025-07-24
2994,2995,melissa23@example.com,9138069116,Billing Problem,Promo code was not applied.,Closed,2025-04-03,2025-04-14
2995,2996,pamelajohnson@example.net,1659990578,Bug Report,Blank screen after form submission.,Closed,2025-06-26,2025-06-30
2996,2997,alexandernicholas@example.net,3510940463,Technical Support,Cannot upload files to cloud.,Closed,2025-02-07,2025-02-10
2997,2998,cameronmoon@example.com,1304211036,Feature Request,Please add support for dark mode.,Closed,2025-03-30,2025-04-02
2998,2999,sandra11@example.org,256948599,Billing Problem,Late fee charged wrongly.,Closed,2025-05-17,2025-06-01
2999,3000,christopher08@example.org,4272868261,Bug Report,Unable to delete old entries.,Closed,2025-03-14,2025-03-18
3000,3001,caitlyn50@example.com,8343432413,Billing Problem,Unable to update billing address.,Closed,2025-04-06,2025-04-14
3001,3002,williamsjoseph@example.net,5894491619,Subscription Cancellation,Still charged after cancellation.,Closed,2025-04-03,2025-04-18
3002,3003,madison85@example.org,147396182,Subscription Cancellation,Was offered discount after cancel — still charged full.,Closed,2025-04-12,2025-04-28
3003,3004,catherinehowell@example.com,5903432440,Account Suspension,Need reason for my suspension.,Closed,2025-04-13,2025-04-18
3004,3005,juan74@example.net,9597104226,Account Suspension,Received policy violation but unclear why.,Closed,2025-02-24,2025-02-25
3005,3006,nmcintyre@example.com,4707773381,Account Suspension,Need reason for my suspension.,Closed,2025-07-21,2025-07-30
3006,3007,howardrussell@example.org,5167560899,Technical Support,Live chat not launching.,Closed,2025-07-18,2025-07-21
3007,3008,ryanjames@example.net,239547757,Billing Problem,Charged extra on my last invoice.,Closed,2025-05-24,2025-06-02
3008,3009,alexanderlee@example.com,7769612761,Billing Problem,Refund not credited after 7 days.,Closed,2025-06-03,2025-06-18
3009,3010,corteztracy@example.org,5629277775,Subscription Cancellation,Still charged after cancellation.,Closed,2025-06-27,2025-07-09
3010,3011,bartonmatthew@example.org,6833964189,Data Export,Export button missing from UI.,Closed,2025-06-13,2025-06-14
3011,3012,raymond43@example.com,2641352905,Login Issue,Redirect loop after logging in.,Closed,2025-05-08,2025-05-10
3012,3013,kthompson@example.com,3804746603,Payment Failure,Bank transaction shows pending.,Closed,2025-03-31,2025-04-06
3013,3014,emily21@example.com,6565605673,Bug Report,Sidebar collapses on scroll.,Closed,2025-05-21,2025-05-25
3014,3015,ejohns@example.org,4538533466,Feature Request,Suggesting calendar integration.,Closed,2025-05-12,2025-05-18
3015,3016,valerie64@example.com,833314145,Login Issue,Login working on browser but not app.,Closed,2025-03-08,2025-03-18
3016,3017,charlesgrant@example.org,7370513707,Account Suspension,Account banned during payment process.,Closed,2025-02-04,2025-02-16
3017,3018,alexanderhenry@example.net,6607774980,Account Suspension,Need reason for my suspension.,Closed,2025-06-01,2025-06-09
3018,3019,mark67@example.net,4754330420,Payment Failure,3D secure failed mid-payment.,Closed,2025-07-24,2025-07-30
3019,3020,johnsonbrian@example.net,6144222037,UI Feedback,Table headers not sticky.,Closed,2025-06-18,2025-06-20
3020,3021,jhanson@example.net,8466219747,Payment Failure,Card declined despite funds.,Closed,2025-02-12,2025-02-20
3021,3022,petertownsend@example.org,9048124702,Payment Failure,Payment gateway not redirecting.,Closed,2025-03-30,2025-03-31
3022,3023,kevin46@example.com,1712026402,Billing Problem,Charged extra on my last invoice.,Closed,2025-05-12,2025-05-19
3023,3024,qmartinez@example.org,8237002495,Feature Request,Add AI auto-suggestions for forms.,Closed,2025-04-02,2025-04-11
3024,3025,burchjody@example.org,2912907245,UI Feedback,Sidebar hides important links.,Closed,2025-06-22,2025-06-25
3025,3026,etucker@example.net,2517848269,Account Suspension,Appeal submitted but no response yet.,Closed,2025-04-25,2025-05-05
3026,3027,woodardjeffrey@example.com,1727343732,Payment Failure,Charged twice for one payment.,Closed,2025-05-06,2025-05-11
3027,3028,glenda33@example.org,5768379251,Payment Failure,Payment failed due to card error.,Closed,2025-04-15,2025-04-19
3028,3029,nchung@example.org,8755941868,Subscription Cancellation,Subscription stuck in pending cancel state.,Closed,2025-06-05,2025-06-08
3029,3030,vwelch@example.com,494289140,Payment Failure,3D secure failed mid-payment.,Closed,2025-02-05,2025-02-08
3030,3031,tracylowe@example.com,6257926515,Login Issue,Login working on browser but not app.,Closed,2025-07-10,2025-07-14
3031,3032,fowlernicole@example.net,8161969525,Subscription Cancellation,Received cancellation email but charged again.,Closed,2025-06-26,2025-07-07
3032,3033,jonesdonald@example.net,3009814385,Feature Request,Include a mobile-first UI option.,Closed,2025-03-26,2025-04-08
3033,3034,barrettcheryl@example.org,6235961881,Bug Report,Reports section not opening.,Closed,2025-02-07,2025-02-18
3034,3035,nataliemack@example.com,9359048308,Bug Report,Exported file missing columns.,Closed,2025-03-13,2025-03-24
3035,3036,markpatterson@example.net,5660713456,Bug Report,Date selector not responsive.,Closed,2025-03-21,2025-03-24
3036,3037,jesusvelazquez@example.com,1725254309,UI Feedback,Table headers not sticky.,Closed,2025-06-14,2025-06-15
3037,3038,owensvictoria@example.net,7337732494,Bug Report,Dropdown not loading values.,Closed,2025-06-16,2025-06-17
3038,3039,nshaw@example.net,444394648,Feature Request,Can you include language translation?,Closed,2025-03-19,2025-03-20
3039,3040,obaldwin@example.net,172373648,UI Feedback,Mobile responsiveness needs improvement.,Closed,2025-03-15,2025-03-17
3040,3041,lopezdaniel@example.com,6497955254,Login Issue,Forgot my password and reset isn’t working.,Closed,2025-05-20,2025-05-21
3041,3042,mayspencer@example.net,810700187,Subscription Cancellation,Wrong account cancelled.,Closed,2025-04-09,2025-04-10
3042,3043,zharmon@example.net,4739433369,Payment Failure,Need confirmation after retry.,Closed,2025-05-24,2025-05-29
3043,3044,christybell@example.org,9599159885,Data Export,Need JSON export option.,Closed,2025-04-14,2025-04-26
3044,3045,michael19@example.com,9610530090,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,2025-04-10,2025-04-16
3045,3046,trandaniel@example.org,6067658974,Login Issue,Login page taking too long to load.,Closed,2025-07-05,2025-07-10
3046,3047,seanwaters@example.net,8506937576,UI Feedback,Table headers not sticky.,Closed,2025-03-15,2025-03-17
3047,3048,william79@example.net,9281043135,Payment Failure,Need help with failed subscription payment.,Closed,2025-06-23,2025-06-25
3048,3049,jamiemartinez@example.com,2310725257,Login Issue,App logs me out automatically.,Closed,2025-05-22,2025-05-26
3049,3050,matthew10@example.net,1404076859,Payment Failure,Payment gateway not redirecting.,Closed,2025-07-21,2025-07-26
3050,3051,hleach@example.org,7363540748,Billing Problem,Bill shows usage I didn’t make.,Closed,2025-04-23,2025-05-03
3051,3052,wilsonbrandon@example.com,7723421392,Account Suspension,Got a warning mail I don’t understand.,Closed,2025-05-01,2025-05-10
3052,3053,moniqueespinoza@example.com,419268337,Data Export,Auto-export not working on Fridays.,Closed,2025-03-23,2025-04-03
3053,3054,tammy99@example.org,2640020063,Account Suspension,Need clarification on temporary lockout.,Closed,2025-06-10,2025-06-12
3054,3055,sanderson@example.com,2855971986,Data Export,Need export in regional time zone.,Closed,2025-07-07,2025-07-18
3055,3056,amydunn@example.com,5297743535,Billing Problem,Not receiving monthly bills via email.,Closed,2025-04-22,2025-04-26
3056,3057,amy75@example.org,7741477517,Payment Failure,Need help with failed subscription payment.,Closed,2025-03-27,2025-04-01
3057,3058,wanda66@example.net,5464366152,UI Feedback,Table headers not sticky.,Closed,2025-07-24,2025-08-02
3058,3059,joneskelly@example.net,1828362928,Account Suspension,"Got auto-ban, never violated terms.",Closed,2025-07-13,2025-07-17
3059,3060,zvilla@example.net,6170323095,Login Issue,Redirect loop after logging in.,Closed,2025-07-26,2025-07-31
3060,3061,ytapia@example.net,7147898469,Feature Request,Would like push notifications for updates.,Closed,2025-04-29,2025-05-09
3061,3062,hhoward@example.net,839461470,Feature Request,Save filter views for reuse.,Closed,2025-03-25,2025-03-30
3062,3063,ushelton@example.com,3581981137,UI Feedback,Color scheme hard to read in sunlight.,Closed,2025-07-07,2025-07-11
3063,3064,washingtonclaudia@example.org,197159838,Billing Problem,Invoice PDF is missing this month.,Closed,2025-06-12,2025-06-15
3064,3065,pamelathomas@example.net,5680108323,Billing Problem,Billing cycle was reset unexpectedly.,Closed,2025-05-09,2025-05-15
3065,3066,alexandriagraham@example.net,6961574669,Billing Problem,Billed for a cancelled plan.,Closed,2025-03-27,2025-04-02
3066,3067,uholt@example.com,5874600840,Subscription Cancellation,Can’t contact support post cancellation.,Opened,2025-07-02,
3067,3068,zscott@example.net,3658626198,Data Export,Charts not included in report export.,Closed,2025-07-07,2025-07-11
3068,3069,lgarcia@example.com,8446751265,Subscription Cancellation,Was offered discount after cancel — still charged full.,Closed,2025-05-16,2025-05-21
3069,3070,roy58@example.com,7771776470,Account Suspension,Need help lifting restrictions.,Closed,2025-07-01,2025-07-13
3070,3071,smiller@example.com,8051824564,Payment Failure,Wrong currency charged.,Closed,2025-03-09,2025-03-11
3071,3072,melanie09@example.net,1921566190,Account Suspension,Got a warning mail I don’t understand.,Closed,2025-06-14,2025-06-15
3072,3073,nmoody@example.com,7970188372,Payment Failure,Promo code not working during payment.,Closed,2025-07-22,2025-08-02
3073,3074,nortonronald@example.com,9858771500,Subscription Cancellation,Data wiped immediately after cancel.,Closed,2025-06-08,2025-06-09
